,std_bond_length,skew_bond_length,distortion_index,quadratic_elongation,n_corner_pairs,n_edge_pairs,n_face_pairs,n_atoms_in_cell,avg_bond_angles,std_bond_length_angles,skew_bond_length_angles,volumes,bond_angle_variance,central_atoms,polyhedra_formula,poly_types,n_atoms_per_cell,Formula,cif_name,Structure type,Mol wt (g/mol),Total Number of TM,Capacity (mAh/g),1st Discharge (mAh/g),1st Charge (mAh/g),1st Charge/1st Discharge Ratio,2nd Discharge (mAh/g),2nd/1st Discharge Ratio,x moles of Li+,Li/TM ,Rate of cycling (nC),m (width),n (height),Repeat ,Cycling Shape,Paper with reported capacity,Structure,Area,Perimeter,num_edge_pairs/num_corner_pairs
71,0.1463327417960076,-0.484316191,0.064915618,0.9353971376051466,8,24,0,56,106.77211522148431,24.873409340460388,1.053249815391052,4.521589354489759,,V,O5,Square pyramid,56,V2O5,TiTa2O7,WR,340.81,3,212,214.97,108.48,0.504628553,163.56,0.760850351,2.695819993,0.898606664,0.2,3,3,inf,Symmetric,10.1016/j.materresbull.2013.03.033,Wadsley-Roth,9,12,3
72,0.1684541176205928,0.5266409096158936,0.062746693,1.237607578198171,40,60,2,86,90.23156159159883,5.560670808800808,0.6021668331132939,10.09005169884577,34.945134421984456,Nb,O6,Octahedron,86,Nb8V6O29,V2O5,V2O5,181.88,2,285,218.934,273.48,1.249143578,271.97,1.242246522,1.93407141,0.967035705,0.5,2,inf,inf,Symmetric,10.1073/pnas.2115072119,Wadsley-Roth Adjacent,,,1.5
73,0.1605843206148611,-1.050863625,0.055723875,1.221563798501642,40,60,2,86,90.09249957960678,2.8701625204567893,-0.104422333,9.659965834190094,13.494091199010976,V,O6,Octahedron,86,Nb8V6O29,V2O5,V2O5,181.88,2,285,218.934,273.48,1.249143578,271.97,1.242246522,1.93407141,0.967035705,0.5,2,inf,inf,Symmetric,10.1073/pnas.2115072119,Wadsley-Roth Adjacent,,,1.5
74,0.1367190233195919,0.4219233085651309,0.051329992,1.2205348810817178,64,50,0,140,90.16446999,4.488760212168687,-0.04276063,10.254746625625804,22.56634231273624,Nb,O6,Octahedron,140,Nb9VO25,V7Nb6O29,WR,1592.72,13,253,230,212.5,0.923913043,212.5,0.923913043,15.03497306,1.156536389,0.1,2.5,2.5,inf,Asymmetric,10.1021/acs.chemmater.2c03465,Wadsley-Roth,6.25,10,0.78125
75,5.4023077160078935e-16,,2.741147309344374e-16,2.254037750241181,64,50,0,140,109.48955976984152,2.4037716398336864,0.7071067811865299,2.610472987169368,6.934145304424975,V,O4,Tetrahedron,140,Nb9VO25,V7Nb6O29,WR,1592.72,13,253,230,212.5,0.923913043,212.5,0.923913043,15.03497306,1.156536389,0.1,2.5,2.5,inf,Asymmetric,10.1021/acs.chemmater.2c03465,Wadsley-Roth,6.25,10,0.78125
76,0.1020383974023396,-0.282559358,0.042755756,1.2380656153893028,112,80,0,244,91.45041288909522,8.604943287412974,0.4870229462949494,9.838966641940097,132.2641965,Nb,O6,Octahedron,244,Nb16WO44,VNb9O25,WR,1287.08,9,260,300,300,1,292.04,0.973466667,12.48594994,1.387327771,0.1,3,3,inf,Asymmetric,10.1021/acs.jpcc.0c07373?ref=pdf,Wadsley-Roth,9,12,0.714285714
77,7.05388531096724e-16,,3.3949256323766024e-16,2.2574483207223066,112,80,0,244,109.50513071607271,3.252104388671267,0.7071067811865454,2.773378863609321,12.69279941813738,W,O4,Tetrahedron,244,Nb16WO44,VNb9O25,WR,1287.08,9,260,300,300,1,292.04,0.973466667,12.48594994,1.387327771,0.1,3,3,inf,Asymmetric,10.1021/acs.jpcc.0c07373?ref=pdf,Wadsley-Roth,9,12,0.714285714
78,0.1391145678886479,0.1763211165660232,0.062938815,1.2419806349275335,16,60,0,112,90.13131612,5.549278348373231,0.3051939120170415,9.498475826805723,33.612800848597345,V,O6,Octahedron,112,V3WO10,W3Nb14O33,WR,2556.18,17,228.3,182.729403,181.3401487,0.992397204,174.6151094,0.955593936,21.7740915,1.280828912,0.5,4,4,1,Symmetric,10.1016/S0167-2738(96)00537-1,Wadsley-Roth,16,16,3.75
79,0.2022048283251817,-1.192655578,0.08893046,0.9457007620396268,16,60,0,112,100.8087357,19.803027065263983,1.354514384357329,4.488827607668114,,V,O5,Square pyramid,112,V3WO10,W3Nb14O33,WR,2556.18,17,228.3,182.729403,181.3401487,0.992397204,174.6151094,0.955593936,21.7740915,1.280828912,0.5,4,4,1,Symmetric,10.1016/S0167-2738(96)00537-1,Wadsley-Roth,16,16,3.75
80,0.23891197,0.1834173436503737,0.1036611335160091,1.2509247170421398,16,60,0,112,90.30866149,6.361675426783091,-0.218470403,9.421754984,44.25402125496185,W,O6,Octahedron,112,V3WO10,W3Nb14O33,WR,2556.18,17,228.3,182.729403,181.3401487,0.992397204,174.6151094,0.955593936,21.7740915,1.280828912,0.5,4,4,1,Symmetric,10.1016/S0167-2738(96)00537-1,Wadsley-Roth,16,16,3.75
81,0.088043366,0.1119332794272797,0.036824163,1.233924220877641,196,144,0,428,92.73286576402728,11.351560797391056,1.1395674888786245,9.873184999391736,219.25883395141423,Nb,O6,Octahedron,428,Nb28W2O77,W3V5O20,R-Nb2O5,,,,,,,,,,,,,,,,,Wadsley-Roth Adjacent,,,0.734693878
82,0.082563283,0.3210297535986665,0.041565937,2.312149520481532,196,144,0,428,109.70083248514824,9.130588337542704,-0.627705462,3.127405617370454,100.10443798995988,W,O4,Tetrahedron,428,Nb28W2O77,W3V5O20,R-Nb2O5,,,,,,,,,,,,,,,,,Wadsley-Roth Adjacent,,,0.734693878
83,0.088043366,0.1119332794272797,0.036824163,1.233924220877641,196,144,0,428,92.73286576402728,11.351560797391056,1.1395674888786245,9.873184999391736,219.25883395141423,Nb,O6,Octahedron,428,Nb28W2O77,W4Nb14O44,WR,2740.02,18,,,,,,,,,,,,,,,Wadsley-Roth,,,0.734693878
84,0.082563283,0.3210297535986665,0.041565937,2.312149520481532,196,144,0,428,109.70083248514824,9.130588337542704,-0.627705462,3.127405617370454,100.10443798995988,W,O4,Tetrahedron,428,Nb28W2O77,W4Nb14O44,WR,2740.02,18,,,,,,,,,,,,,,,Wadsley-Roth,,,0.734693878
85,0.073267051,-0.07619837,0.031525909,1.235356088394099,140,96,0,304,93.20693824,12.46617234114549,1.2809095668251549,9.689071496402343,252.9114768888889,Nb,O6,Octahedron,304,Nb20WO55,W4Nb26O77,WR,4382.88,30,225.0326523,224.3746764,219.2197164,0.977025215,,,36.8,1.226666667,0.5,3.5,4,,Symmetric,10.1016/S0167-2738(96)00374-8,Wadsley-Roth,14,15,0.685714286
86,0.040695803,-6.15E-15,0.022624502,2.294811879844966,140,96,0,304,109.64558473324732,8.097865265612615,-0.654341366,2.899691267343327,78.72698963874058,W,O4,Tetrahedron,304,Nb20WO55,W4Nb26O77,WR,4382.88,30,225.0326523,224.3746764,219.2197164,0.977025215,,,36.8,1.226666667,0.5,3.5,4,,Symmetric,10.1016/S0167-2738(96)00374-8,Wadsley-Roth,14,15,0.685714286
87,0.1476211060080691,-0.031178701,0.060099929,1.214761042881956,176,114,0,380,90.07196921,3.374341833506067,-0.09846342,9.970509796,14.439350842260446,Nb,O6,Octahedron,380,Nb25WO69,W5Nb16O55,WR,3285.67,21,225,255.47,241.93,0.946999648,243.38,0.952675461,66.20036773,0.317218782,0.2,4,5,1,Symmetric,10.1038/s41586-018-0347-0,Wadsley-Roth,20,18,0.647727273
88,0.1476211060080691,-0.031178701,0.060099929,1.214761042881956,176,114,0,380,90.07196921,3.374341833506067,-0.09846342,9.970509796,14.439350842260446,Nb,O6,Octahedron,380,Nb25WO69,W5Nb16O55,WR,3285.67,21,225,254.5,241.99,0.950844794,235.82,0.926601179,27.58348655,1.31349936,0.2,4,5,1,Symmetric,10.1038/s41586-018-0347-0,Wadsley-Roth,20,18,0.647727273
89,1.4799392060066842e-15,,6.739090158221554e-16,2.260140093,176,114,0,380,109.51744450946305,3.7847736264790335,0.7071067811865428,2.8314563484375013,17.19197766037046,W,O4,Tetrahedron,380,Nb25WO69,W5Nb16O55,WR,3285.67,21,225,255.47,241.93,0.946999648,243.38,0.952675461,66.20036773,0.317218782,0.2,4,5,1,Symmetric,10.1038/s41586-018-0347-0,Wadsley-Roth,20,18,0.647727273
90,1.4799392060066842e-15,,6.739090158221554e-16,2.260140093,176,114,0,380,109.51744450946305,3.7847736264790335,0.7071067811865428,2.8314563484375013,17.19197766037046,W,O4,Tetrahedron,380,Nb25WO69,W5Nb16O55,WR,3285.67,21,225,254.5,241.99,0.950844794,235.82,0.926601179,27.58348655,1.31349936,0.2,4,5,1,Symmetric,10.1038/s41586-018-0347-0,Wadsley-Roth,20,18,0.647727273
91,0.1476211060080691,-0.031178701,0.060099929,1.214761042881956,176,114,0,380,90.07196921,3.374341833506067,-0.09846342,9.970509796,14.439350842260446,Nb,O6,Octahedron,380,Nb25WO69,W8Nb10O69,,3503.74,18,,,,,,,,,,,,,,,Wadsley-Roth,,,0.647727273
92,1.4799392060066842e-15,,6.739090158221554e-16,2.260140093,176,114,0,380,109.51744450946305,3.7847736264790335,0.7071067811865428,2.8314563484375013,17.19197766037046,W,O4,Tetrahedron,380,Nb25WO69,W8Nb10O69,,3503.74,18,,,,,,,,,,,,,,,Wadsley-Roth,,,0.647727273
93,0.090938239,0.2228723382022911,0.042772655,1.261732353443178,84,64,0,184,94.17011221906348,15.335959100111095,1.3049632552383617,9.600505070738516,317.65679987076584,Nb,O6,Octahedron,184,Nb12WO33,W8Nb18O69,WR,4246.99,26,164.1,276.08,218.05,0.789807302,237.02,0.85851927,26.00354265,1.000136256,0.2,4,5,1,Asymmetric,10.1021/acs.chemmater.9b05403,Wadsley-Roth,20,18,0.761904762
94,0.002283188,-5.47E-14,0.001342483,2.251535887628484,84,64,0,184,109.47810572097757,1.4858955083172494,0.7043663378476894,2.521975237720851,2.649519439,W,O4,Tetrahedron,184,Nb12WO33,W8Nb18O69,WR,4246.99,26,164.1,276.08,218.05,0.789807302,237.02,0.85851927,26.00354265,1.000136256,0.2,4,5,1,Asymmetric,10.1021/acs.chemmater.9b05403,Wadsley-Roth,20,18,0.761904762
95,0.1510860999476429,0.317254642,0.067112134,1.224782954463885,192,48,0,144,90.01190940423099,3.178295848951482,-0.903526326,10.592598354173337,11.020043277132388,Nb,O6,Octahedron,144,Nb2ZnO6,WV2O7,,397.71,3,,,,,,,,,,,,,,,Wadsley-Roth,,,0.25
96,0.056770089,0.6286807170612553,0.02518959,1.2112199955917282,192,48,0,144,89.98121696,2.258919837580389,0.4946912719917311,12.00222721870922,5.566987238281814,Zn,O6,Octahedron,144,Nb2ZnO6,WV2O7,,397.71,3,,,,,,,,,,,,,,,Wadsley-Roth,,,0.25
