Unnamed: 0,avg_bond_length,std_bond_length,skew_bond_length,distortion_index,quadratic_elongation,n_corner_pairs,n_edge_pairs,n_face_pairs,n_atoms_in_cell,avg_bond_angles,std_bond_length_angles,skew_bond_length_angles,volumes,bond_angle_variance,central_atoms,polyhedra_formula,poly_types,n_atoms_per_cell,Formula,cif_name,Structure type,Mol wt (g/mol),Central Atom(s),Total Number of TM,Capacity (mAh/g),1st Discharge (mAh/g),1st Charge (mAh/g),1st Charge/1st Discharge Ratio,2nd Discharge (mAh/g),2nd/1st Discharge Ratio,x moles of Li+,Li/TM ,Rate of cycling (nC),m (width),n (height),Repeat (e.g. ? or 1 ),Starting Voltage (V),Ending Voltage (V),Cycling Shape,Paper with reported capacity,Notes,Structure,Area,Perimeter
194,2.018034001598497,0.1905626221870461,0.050781836,0.077662869,1.2435973258225652,0.02020202,0.050505051,0,198,90.09520293,4.191377525,-0.245884693,10.264230496997516,19.174591809947792,Nb,O6,Octahedron,198,Nb29O70,H_Nb2O5,WR,265.8,Nb,2,164.1,225,215.29,0.956844444,212.5,0.944444444,1.627444763,0.813722382,0.1,3,3,inf,1,3,Symmetric,10.1021/jacs.6b04345,,Wadsley-Roth,9,6
195,2.034144764363354,0.2030623457076427,0.3233629488827433,0.086955778,1.2491798983611264,0.02020202,0.050505051,0,198,90.27894901524542,5.943368326886137,0.4899898219792363,10.441640063735406,38.619752315061504,Nb,O6,Octahedron,198,Nb29O70,H_Nb2O5,WR,265.8,Nb,2,164.1,225,215.29,0.956844444,212.5,0.944444444,1.627444763,0.813722382,0.1,3,3,inf,1,3,Symmetric,10.1021/jacs.6b04345,,Wadsley-Roth,9,6
196,2.0341447643633543,0.2030623457076424,0.3233629488827515,0.086955778,1.249179898361126,0.01010101,0.025252525,0,198,90.27894901524542,5.943368326886115,0.4899898219792273,10.44164006373541,38.61975231506122,Nb,O6,Octahedron,198,Nb29O70,H_Nb2O5,WR,265.8,Nb,2,164.1,225,215.29,0.956844444,212.5,0.944444444,1.627444763,0.813722382,0.1,3,3,inf,1,3,Symmetric,10.1021/jacs.6b04345,,Wadsley-Roth,9,6
197,2.034144764363355,0.2030623457076421,0.3233629488827493,0.086955778,1.2491798983611264,0.01010101,0.025252525,0,198,90.27894901524542,5.943368326886128,0.4899898219792283,10.441640063735418,38.619752315061405,Nb,O6,Octahedron,198,Nb29O70,H_Nb2O5,WR,265.8,Nb,2,164.1,225,215.29,0.956844444,212.5,0.944444444,1.627444763,0.813722382,0.1,3,3,inf,1,3,Symmetric,10.1021/jacs.6b04345,,Wadsley-Roth,9,6
198,2.050945132910488,0.2344416365656334,0.62114884,0.092714758,1.251030797196371,0.015151515,0.02020202,0,198,90.08833482,4.524964471910998,0.5023119148205305,10.67875819089978,22.34520710504756,Nb,O6,Octahedron,198,Nb29O70,H_Nb2O5,WR,265.8,Nb,2,164.1,225,215.29,0.956844444,212.5,0.944444444,1.627444763,0.813722382,0.1,3,3,inf,1,3,Symmetric,10.1021/jacs.6b04345,,Wadsley-Roth,9,6
199,2.0509451329104884,0.2344416365656339,0.62114884,0.092714758,1.2510307971963714,0.015151515,0.02020202,0,198,90.08833482,4.524964471911004,0.502311915,10.678758190899774,22.345207105047624,Nb,O6,Octahedron,198,Nb29O70,H_Nb2O5,WR,265.8,Nb,2,164.1,225,215.29,0.956844444,212.5,0.944444444,1.627444763,0.813722382,0.1,3,3,inf,1,3,Symmetric,10.1021/jacs.6b04345,,Wadsley-Roth,9,6
200,2.050945132910489,0.2344416365656351,0.6211488401086657,0.092714758,1.251030797196372,0.03030303,0.04040404,0,198,90.08833482,4.524964471911028,0.5023119148205326,10.678758190899782,22.34520710504786,Nb,O6,Octahedron,198,Nb29O70,H_Nb2O5,WR,265.8,Nb,2,164.1,225,215.29,0.956844444,212.5,0.944444444,1.627444763,0.813722382,0.1,3,3,inf,1,3,Symmetric,10.1021/jacs.6b04345,,Wadsley-Roth,9,6
201,1.8254055163470804,0.012873731,8.601596979809715e-15,0.007052532,2.2787355252961112,0.060606061,0.03030303,0,198,109.54009878849897,5.203444547726906,0.8720607839971596,3.062653175691523,32.496695233642136,Nb,O4,Tetrahedron,198,Nb29O70,H_Nb2O5,WR,265.8,Nb,2,164.1,225,215.29,0.956844444,212.5,0.944444444,1.627444763,0.813722382,0.1,3,3,inf,1,3,Symmetric,10.1021/jacs.6b04345,,Wadsley-Roth,9,6
202,1.8254055163470808,0.012873731,-5.18E-14,0.007052532,2.2787355252961112,0.02020202,0.01010101,0,198,109.54009878849898,5.203444547726902,0.8720607839971504,3.062653175691525,32.49669523364209,Nb,O4,Tetrahedron,198,Nb29O70,H_Nb2O5,WR,265.8,Nb,2,164.1,225,215.29,0.956844444,212.5,0.944444444,1.627444763,0.813722382,0.1,3,3,inf,1,3,Symmetric,10.1021/jacs.6b04345,,Wadsley-Roth,9,6
203,2.787163551623879,0.046533312,0.707106781,0.015740744,4.169356850054402,0.083333333,0,0.010416667,96,103.4808914,27.774219292494607,0.3670725704209371,20.345752063805136,,K,O6,Trigonal prism,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
204,2.7871635516238804,0.046533312,0.7071067811865483,0.015740744,4.1693568500544025,0.5,0,0.0625,96,103.4808914,27.774219292494607,0.3670725704209367,20.34575206380516,,K,O6,Trigonal prism,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
205,2.787163551623881,0.046533312,0.7071067811865237,0.015740744,4.169356850054402,0.083333333,0,0.010416667,96,103.4808914,27.774219292494603,0.3670725704209374,20.34575206380517,,K,O6,Trigonal prism,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
206,2.0214282242657853,0.2039435550547485,0.2203285665376629,0.086932048,1.239419940704411,0.0625,0.15625,0,96,90.08568680154444,3.9401942968009087,-0.392744511,10.368307871755098,16.94451635400144,Nb,O6,Octahedron,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
207,2.0214282242657857,0.203943555,0.2203285665376602,0.086932048,1.2394199407044113,0.0625,0.15625,0,96,90.08568680154444,3.9401942968009074,-0.392744511,10.368307871755102,16.944516354001433,Nb,O6,Octahedron,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
208,2.021428224265786,0.203943555,0.2203285665376558,0.086932048,1.2394199407044115,0.041666667,0.1041666666666666,0,96,90.08568680154444,3.9401942968009056,-0.392744511,10.368307871755103,16.944516354001422,Nb,O6,Octahedron,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
209,2.027468915,0.2029691534962911,0.6941877825218051,0.070873577,1.2408159430329704,0.052083333,0.041666667,0,96,90.14504700408143,4.565994247622246,0.6203258826405628,10.443887684431791,22.76655502114085,Nb,O6,Octahedron,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
210,2.0274689146324905,0.2029691534962906,0.6941877825217956,0.070873577,1.2408159430329704,0.2604166666666667,0.2083333333333333,0,96,90.14504700408143,4.565994247622254,0.6203258826405611,10.443887684431797,22.76655502114092,Nb,O6,Octahedron,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
211,2.027468914632491,0.2029691534962908,0.6941877825217935,0.070873577,1.2408159430329704,0.3125,0.25,0,96,90.14504700408143,4.565994247622264,0.6203258826405627,10.443887684431802,22.766555021141016,Nb,O6,Octahedron,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
212,2.027468914632492,0.2029691534962903,0.6941877825218027,0.070873577,1.2408159430329702,0.15625,0.125,0,96,90.14504700408143,4.565994247622265,0.6203258826405644,10.443887684431813,22.766555021141027,Nb,O6,Octahedron,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
213,2.027468914632492,0.202969153,0.6941877825217974,0.070873577,1.240815943,0.052083333,0.041666667,0,96,90.14504700408143,4.565994247622269,0.6203258826405604,10.443887684431822,22.76655502114107,Nb,O6,Octahedron,96,KNb3O8,KNb3O8,Layered,445.81,,3,382.87,382.87,172.68,0.451014705,191.97,0.501397341,6.368598113,2.122866038,0.0056,2,2,inf,0,2.5,Symmetric,10.1039/D1TA02992D,"No general specific capacity reported, so first discharge is used.",Wadsley-Roth Adjacent,4,4
214,2.016681048004342,0.12366497,0.4042275010850054,0.054865382,1.222076091284573,0.25,0.0625,0,96,90.08317110051492,3.917928743469785,-0.857944454,10.515378431100055,16.753181531855557,Nb,O6,Octahedron,96,NbZnO4,KV2NbO8,,,,,,,,,,,,,,,,,,,,,,,0,0
215,2.0166810480043424,0.1236649695848732,0.4042275010850025,0.054865382,1.2220760912845732,1.0833333333333333,0.2708333333333333,0,96,90.08317110051492,3.917928743469784,-0.857944454,10.515378431100062,16.753181531855535,Nb,O6,Octahedron,96,NbZnO4,KV2NbO8,,,,,,,,,,,,,,,,,,,,,,,0,0
216,2.1075324255033294,0.082423864,0.385140357,0.034863773,1.225802062348876,0.1666666666666666,0.041666667,0,96,89.96809503751227,3.335580601883215,0.4669242799502853,11.94683598490208,12.138671867226472,Zn,O6,Octahedron,96,NbZnO4,KV2NbO8,,,,,,,,,,,,,,,,,,,,,,,0,0
217,2.107532426,0.082423864,0.385140357,0.034863773,1.225802062348876,1.0833333333333333,0.2708333333333333,0,96,89.96809503751227,3.335580601883225,0.4669242799502925,11.946835984902084,12.138671867226543,Zn,O6,Octahedron,96,NbZnO4,KV2NbO8,,,,,,,,,,,,,,,,,,,,,,,0,0
218,2.1075324255033303,0.082423864,0.3851403568071079,0.034863773,1.225802062348876,0.083333333,0.020833333,0,96,89.96809503751227,3.335580601883213,0.4669242799502781,11.946835984902092,12.138671867226456,Zn,O6,Octahedron,96,NbZnO4,KV2NbO8,,,,,,,,,,,,,,,,,,,,,,,0,0
219,2.188810927187641,0.095553098,0.4508751341237882,0.03781106,1.2234898804018748,0.125,0.0625,0,96,89.97889977512413,3.423354932498469,-0.726573352,13.420997623312532,12.785240960019715,Li,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
220,2.188810927187641,0.095553098,0.4508751341237963,0.03781106,1.2234898804018752,0.125,0.0625,0,96,89.97889977512413,3.4233549324984693,-0.726573352,13.420997623312532,12.78524096001972,Li,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
221,2.188810927187642,0.095553098,0.4508751341237753,0.03781106,1.2234898804018757,0.1875,0.09375,0,96,89.97889977512413,3.423354932498464,-0.726573352,13.420997623312545,12.785240960019683,Li,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
222,2.1888109271876424,0.095553098,0.4508751341237768,0.03781106,1.223489880401875,0.0625,0.03125,0,96,89.97889977512413,3.4233549324984525,-0.726573352,13.420997623312555,12.785240960019598,Li,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
223,1.9925692477147352,0.106288215,-0.062500529,0.050936114,1.2095053410025214,0.125,0.0625,0,96,90.00911425996597,1.8964287561626807,1.4162973353875783,10.301233030026651,3.923481923929592,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
224,1.992569247714736,0.1062882146239158,-0.062500529,0.050936114,1.2095053410025207,0.0625,0.03125,0,96,90.00911425996595,1.896428756162696,1.416297335387612,10.301233030026657,3.923481923929657,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
225,1.992569247714736,0.1062882146239156,-0.062500529,0.050936114,1.2095053410025218,0.0625,0.03125,0,96,90.00911425996598,1.896428756162683,1.4162973353875867,10.301233030026657,3.923481924,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
226,1.992569247714736,0.1062882146239161,-0.062500529,0.050936114,1.2095053410025218,0.25,0.125,0,96,90.00911425996597,1.8964287561626776,1.416297335387602,10.301233030026658,3.923481923929579,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
227,2.009333781103655,0.1587478086669705,0.5479092104945935,0.066108977,1.224463911519014,0.0625,0.03125,0,96,90.03863235295307,3.5128249097206274,-1.115764421,10.370457114217432,13.463379605507376,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
228,2.009333781103656,0.1587478086669708,0.5479092104945862,0.066108977,1.224463911519014,0.125,0.0625,0,96,90.03863235295307,3.5128249097206385,-1.115764421,10.370457114217436,13.463379605507455,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
229,2.009333781103656,0.1587478086669712,0.5479092104945872,0.066108977,1.2244639115190148,0.1875,0.09375,0,96,90.03863235295307,3.512824909720633,-1.115764421,10.370457114217436,13.463379605507418,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
230,2.009333781103656,0.1587478086669709,0.54790921,0.066108977,1.224463911519015,0.0625,0.03125,0,96,90.03863235295306,3.512824909720629,-1.115764421,10.37045711421744,13.46337960550739,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
231,2.0093337811036567,0.1587478086669704,0.5479092104946034,0.066108977,1.2244639115190157,0.0625,0.03125,0,96,90.03863235295307,3.512824909720633,-1.115764421,10.370457114217446,13.463379605507418,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
232,2.0127814363394534,0.1648318091010672,0.7428653604078596,0.06705339,1.2258078516511923,0.0625,0.03125,0,96,90.04041881699828,3.5129958897501057,-1.176825612,10.406792233021998,13.464844147820372,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
233,2.012781436339454,0.1648318091010668,0.7428653604078599,0.06705339,1.2258078516511923,0.125,0.0625,0,96,90.04041881699828,3.5129958897500875,-1.176825612,10.406792233022006,13.464844147820235,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
234,2.0127814363394543,0.1648318091010674,0.7428653604078531,0.06705339,1.225807851651193,0.3125,0.15625,0,96,90.04041881699827,3.5129958897500884,-1.176825612,10.406792233022006,13.464844147820244,Nb,O6,Octahedron,96,LiNb3O8,LiNb3O8,Columbite,413.66,,3,234,312.11,,,308.55,0.988593765,3.611620293,1.203873431,0.1,,,,1,3,Asymmetric,10.1021/jp206505y,,Wadsley-Roth Adjacent,0,0
235,1.8427299721587576,0.023413302,1.1547005383792448,0.011003519,2.265621130828451,0.057692308,0.028846154,0,104,109.43686016713248,1.9884795289392987,2.856085301139436e-14,3.178079791,4.746277774473275,Li,O4,Tetrahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
236,1.842729972158758,0.023413302,1.154700538379246,0.011003519,2.265621130828451,0.2884615384615384,0.1442307692307692,0,104,109.4368601671325,1.988479529,4.992971798696313e-15,3.178079791096022,4.746277774473372,Li,O4,Tetrahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
237,1.8427299721587584,0.023413302,1.1547005383792517,0.011003519,2.265621130828451,0.057692308,0.028846154,0,104,109.43686016713252,1.9884795289393369,-1.42E-14,3.1780797910960232,4.746277774473457,Li,O4,Tetrahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
238,1.8427299721587589,0.023413302,1.1547005383792446,0.011003519,2.265621130828451,0.057692308,0.028846154,0,104,109.43686016713252,1.988479528939328,-1.43E-14,3.1780797910960232,4.746277774473411,Li,O4,Tetrahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
239,1.982042575123068,0.152587371,0.4113543143165941,0.069812632,1.2043179705969655,0.048076923,0.048076923,0,104,90.00199811,4.092853116980743,-0.035359691,10.204407994225146,18.27430977777432,Mo,O6,Octahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
240,1.982042575123068,0.1525873713500861,0.411354314,0.069812632,1.2043179705969662,0.5288461538461539,0.5288461538461539,0,104,90.00199811,4.092853116980752,-0.035359691,10.204407994225148,18.274309777774395,Mo,O6,Octahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
241,1.9820425751230688,0.1525873713500865,0.4113543143165962,0.069812632,1.2043179705969662,0.4326923076923077,0.4326923076923077,0,104,90.00199811,4.092853116980752,-0.035359691,10.204407994225152,18.27430977777439,Mo,O6,Octahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
242,1.982042575123069,0.1525873713500866,0.4113543143165943,0.069812632,1.2043179705969664,0.096153846,0.096153846,0,104,90.00199811,4.092853117,-0.035359691,10.204407994225155,18.27430977777438,Mo,O6,Octahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
243,1.9820425751230697,0.1525873713500867,0.4113543143165933,0.069812632,1.2043179705969664,0.048076923,0.048076923,0,104,90.00199811,4.092853116980752,-0.035359691,10.20440799422516,18.274309777774395,Mo,O6,Octahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
244,2.2135816816690874,0.1480381152982396,-2.14E-16,0.066877187,1.229284032923168,1.1538461538461535,0,0,104,89.99984442,9.899343606,-0.000722426,13.783798729268897,106.90582237929203,Sc,O6,Octahedron,104,LiScMo3O8,LiScMo3O8,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth,0,0
245,2.098180831116742,0.024063543,0.7064101083241364,0.010811671,1.207716400318093,0.055555556,0.013888889,0,144,89.96894445517292,2.3120650895601664,0.5808783291588479,12.054298080783427,5.832664827520764,Mg,O6,Octahedron,144,MgNb2O6,MgNb2O6,Columbite,306.11,"Mg, Nb",3,22.76423871,80.05132097,65.64856225,0.820080936,,,0.26,0.086666667,0.02,,,,0.5,3.5,,10.1021/jp206505y,"The specific capacity is not reported, only x in LixMgNb2O6. Block size is also not mentioned. The paper only states that ""(1 x 1) zigzag channels exist.""",Wadsley-Roth Adjacent,0,0
246,2.0981808311167423,0.024063543,0.7064101083241202,0.010811671,1.207716400318093,0.3888888888888889,0.097222222,0,144,89.96894445517292,2.312065089560156,0.5808783291588467,12.05429808078343,5.832664827520714,Mg,O6,Octahedron,144,MgNb2O6,MgNb2O6,Columbite,306.11,"Mg, Nb",3,22.76423871,80.05132097,65.64856225,0.820080936,,,0.26,0.086666667,0.02,,,,0.5,3.5,,10.1021/jp206505y,"The specific capacity is not reported, only x in LixMgNb2O6. Block size is also not mentioned. The paper only states that ""(1 x 1) zigzag channels exist.""",Wadsley-Roth Adjacent,0,0
247,2.0981808311167427,0.024063543,0.7064101083241094,0.010811671,1.2077164003180931,0.2777777777777778,0.069444444,0,144,89.96894445517292,2.312065089560167,0.5808783291588479,12.054298080783436,5.832664827520768,Mg,O6,Octahedron,144,MgNb2O6,MgNb2O6,Columbite,306.11,"Mg, Nb",3,22.76423871,80.05132097,65.64856225,0.820080936,,,0.26,0.086666667,0.02,,,,0.5,3.5,,10.1021/jp206505y,"The specific capacity is not reported, only x in LixMgNb2O6. Block size is also not mentioned. The paper only states that ""(1 x 1) zigzag channels exist.""",Wadsley-Roth Adjacent,0,0
248,2.098180831116743,0.024063543,0.7064101083241018,0.010811671,1.207716400318093,0.1666666666666666,0.041666667,0,144,89.96894445517292,2.312065089560171,0.5808783291588449,12.054298080783443,5.832664827520785,Mg,O6,Octahedron,144,MgNb2O6,MgNb2O6,Columbite,306.11,"Mg, Nb",3,22.76423871,80.05132097,65.64856225,0.820080936,,,0.26,0.086666667,0.02,,,,0.5,3.5,,10.1021/jp206505y,"The specific capacity is not reported, only x in LixMgNb2O6. Block size is also not mentioned. The paper only states that ""(1 x 1) zigzag channels exist.""",Wadsley-Roth Adjacent,0,0
249,2.014624549700521,0.1506445701999755,0.2761864175534908,0.062784921,1.2238087169748004,0.2222222222222222,0.055555556,0,144,90.02217390392411,3.231359947187129,-1.168301073,10.46098741191362,11.391467771236844,Nb,O6,Octahedron,144,MgNb2O6,MgNb2O6,Columbite,306.11,"Mg, Nb",3,22.76423871,80.05132097,65.64856225,0.820080936,,,0.26,0.086666667,0.02,,,,0.5,3.5,,10.1021/jp206505y,"The specific capacity is not reported, only x in LixMgNb2O6. Block size is also not mentioned. The paper only states that ""(1 x 1) zigzag channels exist.""",Wadsley-Roth Adjacent,0,0
250,2.014624549700522,0.1506445701999751,0.2761864175534935,0.062784921,1.2238087169748002,0.2777777777777778,0.069444444,0,144,90.02217390392411,3.2313599471871406,-1.168301073,10.460987411913626,11.391467771236927,Nb,O6,Octahedron,144,MgNb2O6,MgNb2O6,Columbite,306.11,"Mg, Nb",3,22.76423871,80.05132097,65.64856225,0.820080936,,,0.26,0.086666667,0.02,,,,0.5,3.5,,10.1021/jp206505y,"The specific capacity is not reported, only x in LixMgNb2O6. Block size is also not mentioned. The paper only states that ""(1 x 1) zigzag channels exist.""",Wadsley-Roth Adjacent,0,0
251,2.0146245497005224,0.1506445701999755,0.2761864175534904,0.062784921,1.2238087169748009,1,0.25,0,144,90.02217390392411,3.231359947187152,-1.168301073,10.46098741191363,11.391467771237004,Nb,O6,Octahedron,144,MgNb2O6,MgNb2O6,Columbite,306.11,"Mg, Nb",3,22.76423871,80.05132097,65.64856225,0.820080936,,,0.26,0.086666667,0.02,,,,0.5,3.5,,10.1021/jp206505y,"The specific capacity is not reported, only x in LixMgNb2O6. Block size is also not mentioned. The paper only states that ""(1 x 1) zigzag channels exist.""",Wadsley-Roth Adjacent,0,0
252,2.014624549700523,0.1506445701999758,0.2761864175534829,0.062784921,1.223808716974801,0.2777777777777778,0.069444444,0,144,90.02217390392411,3.2313599471871504,-1.168301073,10.460987411913637,11.391467771236996,Nb,O6,Octahedron,144,MgNb2O6,MgNb2O6,Columbite,306.11,"Mg, Nb",3,22.76423871,80.05132097,65.64856225,0.820080936,,,0.26,0.086666667,0.02,,,,0.5,3.5,,10.1021/jp206505y,"The specific capacity is not reported, only x in LixMgNb2O6. Block size is also not mentioned. The paper only states that ""(1 x 1) zigzag channels exist.""",Wadsley-Roth Adjacent,0,0
253,1.874097552136476,0.1804640753036817,0.2183335474205445,0.091233099,0.9421329910891176,0.053571429,0.1607142857142857,0,56,106.83290549612748,25.14794634206341,1.0578093900893315,4.798627110174621,,V,O5,Square pyramid,56,V2O5,Mo0.56V1.44O5,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth Adjacent,0,0
254,1.874097552136476,0.1804640753036824,0.2183335474205423,0.091233099,0.942132991,0.1607142857142857,0.4821428571428571,0,56,106.83290549612748,25.14794634206341,1.0578093900893326,4.798627110174624,,V,O5,Square pyramid,56,V2O5,Mo0.56V1.44O5,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth Adjacent,0,0
255,1.8740975521364764,0.1804640753036827,0.2183335474205404,0.091233099,0.9421329910891184,0.071428571,0.2142857142857142,0,56,106.83290549612748,25.147946342063413,1.0578093900893335,4.798627110174625,,V,O5,Square pyramid,56,V2O5,Mo0.56V1.44O5,,,,,,,,,,,,,,,,,,,,,,Wadsley-Roth Adjacent,0,0
